Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(NHO)	VA(ATD)	VA(CCI)	VA(DMT)	VA(ROI)	VA(AOI)	Optimal
MCARPTIF-TP	GPM	17600	24000	3	35094.2	29739.2	25.494	0.706	0.0512013	338.141	1	23353	0.0420561	0.390549	1
Load No	Sequence No	From Node ID	To Node ID	IsEdge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	52	249	250	0	1	36	90	0.0	17.8	27.8	1	0	Straight	0	3899.9	3927.7	LINESTRING(-95.504927 30.214978,-95.504856 30.214993,-95.504715 30.214994,-95.504565 30.214931,-95.504478 30.214844,-95.504395 30.214695,-95.504336 30.214543,-95.504332 30.214482,-95.504348 30.214381)
0	53	250	251	1	1	360	900	0.0	35.3	135.3	1	0	Straight	0	3927.7	4063.0	LINESTRING(-95.504348 30.214381,-95.504358 30.214354,-95.504405 30.214290,-95.504491 30.214229,-95.504597 30.214188,-95.505621 30.213896)
0	54	251	259	0	1	18	45	0.0	12.0	17.0	1	0	Straight	0	4063.0	4080.0	LINESTRING(-95.505621 30.213896,-95.506210 30.213713)
0	55	259	255	1	0	0	0	0.0	13.5	0.0	0	0	Right	5	4085.0	4098.5	LINESTRING(-95.506210 30.213713,-95.506369 30.214108,-95.506389 30.214177,-95.506412 30.214335,-95.506395 30.214484,-95.506358 30.214666,-95.506297 30.214833,-95.506187 30.214988,-95.506050 30.215123)
0	56	255	254	0	0	0	0	0.0	9.9	0.0	0	0	Left	25	4123.5	4133.4	LINESTRING(-95.506050 30.215123,-95.506326 30.215407,-95.506519 30.215655)
0	57	254	248	0	1	90	225	0.0	34.5	59.5	1	0	Right	5	4138.4	4197.9	LINESTRING(-95.506519 30.215655,-95.505418 30.216057)
0	58	248	144	0	1	72	180	0.0	5.3	25.3	1	0	Straight	0	4197.9	4223.2	LINESTRING(-95.505418 30.216057,-95.505375 30.216040,-95.505310 30.216032,-95.505255 30.216044,-95.505227 30.216068,-95.505218 30.216124)
0	59	144	28	0	0	0	0	0.0	1.2	0.0	0	0	Straight	0	4223.2	4224.4	LINESTRING(-95.505218 30.216124,-95.505241 30.216172)
0	60	28	248	0	1	72	180	0.0	5.0	25.0	1	0	Left	25	4249.4	4274.4	LINESTRING(-95.505241 30.216172,-95.505282 30.216184,-95.505341 30.216172,-95.505385 30.216130,-95.505418 30.216057)
0	61	248	254	0	1	108	270	0.0	51.7	81.7	1	0	Right	5	4279.4	4361.1	LINESTRING(-95.505418 30.216057,-95.506519 30.215655)
0	62	254	1	0	1	18	45	0.0	22.7	27.7	1	0	Right	5	4366.1	4393.8	LINESTRING(-95.506519 30.215655,-95.506942 30.216297)
0	63	1	147	0	0	0	0	0.0	1.4	0.0	0	0	Straight	0	4393.8	4395.2	LINESTRING(-95.506942 30.216297,-95.506970 30.216340)
0	64	147	8	1	1	252	630	0.0	44.7	114.7	1	0	Right	5	4400.2	4514.9	LINESTRING(-95.506970 30.216340,-95.505828 30.216739,-95.505772 30.216783,-95.505763 30.216847,-95.505786 30.216975,-95.505793 30.216988)
0	65	8	145	1	1	144	360	0.0	13.5	53.5	1	0	Straight	0	4514.9	4568.4	LINESTRING(-95.505793 30.216988,-95.505990 30.217342,-95.506059 30.217402,-95.506152 30.217430,-95.506244 30.217430)
0	66	145	146	1	1	234	585	0.0	54.1	119.1	1	0	Straight	0	4568.4	4687.5	LINESTRING(-95.506244 30.217430,-95.507159 30.217087,-95.507206 30.217059,-95.507238 30.217039)
0	67	146	147	1	1	144	360	0.0	12.7	52.7	1	0	Straight	0	4687.5	4740.2	LINESTRING(-95.507238 30.217039,-95.507261 30.216951,-95.507261 30.216855,-95.507127 30.216564,-95.506970 30.216340)
